,OBJECTID,COUNTY,CITY,Shape__Area,Shape__Length,GlobalID,Year,Geography,Geographic Area Name,Total_Population,City
151,157.0,Los Angeles,Glendale,116231433.210938,70336.1906696737,3de0b61a-bc0a-4a0b-bbf2-a0c0dd7fd7ec,2010,1600000US0630000,"Glendale city, California",192190.0,Glendale
152,158.0,Los Angeles,Glendora,74515449.5625,59814.3264611766,88217cd7-d6f7-43ba-81b7-ee49b580415e,2010,1600000US0630014,"Glendora city, California",49882.0,Glendora
153,159.0,Santa Barbara,Goleta,30092246.1132813,46802.1309419932,643c32b4-6c18-4e17-af33-2e962024b099,2010,1600000US0630378,"Goleta city, California",29397.0,Goleta
154,160.0,Monterey,Gonzales,7545441.81640625,27134.3402274752,138c9ee0-c0d8-482d-bd86-162ae574f0a3,2010,1600000US0630392,"Gonzales city, California",7959.0,Gonzales
155,161.0,San Bernardino,Grand Terrace,13349239.609375,21841.2242623075,18f9d4c6-df3b-414c-8dc5-93426e9bfcb3,2010,1600000US0630658,"Grand Terrace city, California",12115.0,Grand Terrace
156,162.0,Nevada,Grass Valley,23952067.1679688,48041.9695399109,222fe0f4-ccb3-4347-a214-1e23d5c6bf91,2010,1600000US0630798,"Grass Valley city, California",12765.0,Grass Valley
157,163.0,Monterey,Greenfield,12209154.328125,30925.4042218567,3bfe84b7-f250-4869-84ab-de3425369204,2010,1600000US0630987,"Greenfield CDP, California",3996.0,Greenfield
158,163.0,Monterey,Greenfield,12209154.328125,30925.4042218567,3bfe84b7-f250-4869-84ab-de3425369204,2010,1600000US0630994,"Greenfield city, California",15480.0,Greenfield
159,164.0,Butte,Gridley,9828394.671875,27050.4855657333,e24fb3fb-19e3-42af-83fa-e07c62ddca79,2010,1600000US0631260,"Gridley city, California",6449.0,Gridley
160,165.0,San Luis Obispo,Grover Beach,9027564.046875,15132.2395055653,868c17b8-e6a7-4ec4-9e7e-0a3e6a70e2c8,2010,1600000US0631393,"Grover Beach city, California",13137.0,Grover Beach
161,166.0,Santa Barbara,Guadalupe,5144463.6953125,17835.6436482855,295d55ad-96ca-467b-800b-730341e52b12,2010,1600000US0631414,"Guadalupe city, California",6770.0,Guadalupe
162,167.0,Merced,Gustine,7397082.0234375,29208.4129123523,86621e07-ec00-4c59-b567-b87e63aada8e,2010,1600000US0631568,"Gustine city, California",5438.0,Gustine
163,168.0,San Mateo,Half Moon Bay,25342231.109375,42114.3387812682,8f7c1158-5018-49df-b72b-3e111adffb68,2010,1600000US0631708,"Half Moon Bay city, California",11126.0,Half Moon Bay
164,169.0,Kings,Hanford,70232314.7460938,103732.446115516,adc182f0-8bc4-40ed-b616-719b42e9afa5,2010,1600000US0631960,"Hanford city, California",52315.0,Hanford
165,170.0,Los Angeles,Hawaiian Gardens,3590395.93359375,9456.85077784985,8638868c-f38b-4d71-8786-487c46fd62d8,2010,1600000US0632506,"Hawaiian Gardens city, California",14328.0,Hawaiian Gardens
166,171.0,Los Angeles,Hawthorne,22848027.5585938,40451.3909028261,1365c847-1a2c-4da9-bb81-82c1717f43a2,2010,1600000US0632548,"Hawthorne city, California",84195.0,Hawthorne
167,172.0,Alameda,Hayward,187926706.820313,150960.214415739,786eeda4-a80f-44e3-bd88-cfb55e862228,2010,1600000US0633000,"Hayward city, California",141498.0,Hayward
168,173.0,Sonoma,Healdsburg,18654908.8007813,41332.2945573473,2b5ef355-e0d5-4752-90dd-5f37d89a1582,2010,1600000US0633056,"Healdsburg city, California",11082.0,Healdsburg
169,174.0,Riverside,Hemet,109830880.730469,87602.1666845229,68c59d9e-7cbb-408b-b7d1-917e8d297002,2010,1600000US0633182,"Hemet city, California",76403.0,Hemet
170,175.0,Contra Costa,Hercules,26787906.6445313,32377.2242691485,9f16a7f0-5b03-4124-9dbb-a61083f78dd0,2010,1600000US0633308,"Hercules city, California",23061.0,Hercules
171,176.0,Los Angeles,Hermosa Beach,5487784.8984375,10506.4196144161,fdfd3f6b-61bb-4af0-88fe-6b773ce45904,2010,1600000US0633364,"Hermosa Beach city, California",19355.0,Hermosa Beach
172,177.0,San Bernardino,Hesperia,277190052.414063,163259.602060628,350a462d-63eb-49fd-9c82-962a8e8f924b,2010,1600000US0633434,"Hesperia city, California",86405.0,Hesperia
173,178.0,Los Angeles,Hidden Hills,6400680.5859375,15762.6601617897,eec7bb2d-92af-4e71-b78c-e0a94a9ebe49,2010,1600000US0633518,"Hidden Hills city, California",2522.0,Hidden Hills
174,179.0,San Bernardino,Highland,70780878.4570313,81842.6718047581,b9659490-d33e-4303-a640-311eb4ed1263,2010,1600000US0633588,"Highland city, California",52341.0,Highland
175,181.0,San Benito,Hollister,32995623.625,91879.275745287,74df12fc-b73e-40d9-a0ce-2ee363e7a14e,2010,1600000US0634120,"Hollister city, California",34539.0,Hollister
176,182.0,Imperial,Holtville,4221823.921875,15071.5501804571,209204a3-c199-44e0-b498-6501523771f0,2010,1600000US0634246,"Holtville city, California",5835.0,Holtville
177,183.0,Stanislaus,Hughson,7453067.0,17654.6763323405,660ec66b-b9a6-497a-a9e1-0c68d46d23ab,2010,1600000US0634904,"Hughson city, California",6267.0,Hughson
178,184.0,Orange,Huntington Beach,103208441.046875,77682.8319237742,9ace9931-8d8a-45a6-9615-425714aa322c,2010,1600000US0636000,"Huntington Beach city, California",188914.0,Huntington Beach
179,185.0,Los Angeles,Huntington Park,11402981.875,24400.3767493443,d105a554-fcfd-41e7-b0a1-6ac022100363,2010,1600000US0636056,"Huntington Park city, California",58642.0,Huntington Park
180,186.0,Fresno,Huron,6737058.07421875,17300.2656834056,0f702375-58a2-43ba-a0d6-9ffb0bb61eac,2010,1600000US0636084,"Huron city, California",6691.0,Huron
181,187.0,Imperial,Imperial,23161095.4804688,43030.9819306942,ca29ac7f-4b4c-4b5b-bde6-8f7ef344f02b,2010,1600000US0636280,"Imperial city, California",13406.0,Imperial
182,188.0,San Diego,Imperial Beach,15916121.4140625,20877.2155003246,ef1eca96-b283-42b2-8a6d-9eca028bd869,2010,1600000US0636294,"Imperial Beach city, California",26254.0,Imperial Beach
183,189.0,Riverside,Indian Wells,54714791.8867188,37000.3796159802,58c9b952-1278-44c4-91fe-55ec29c0a952,2010,1600000US0636434,"Indian Wells city, California",4858.0,Indian Wells
184,190.0,Riverside,Indio,128486304.171875,88236.0907133974,50daba69-c544-4922-b0db-a8db1a73849e,2010,1600000US0636448,"Indio city, California",72486.0,Indio
185,191.0,Los Angeles,Industry,45486035.1601563,134966.280098386,01bbbe9e-e665-4801-bd5c-4d8488308769,2010,1600000US0636490,"Industry city, California",368.0,Industry
186,192.0,Los Angeles,Inglewood,34347661.0117188,33226.1317446045,2c6a727e-9315-40df-9e23-b4510279af10,2010,1600000US0636546,"Inglewood city, California",110053.0,Inglewood
187,193.0,Amador,Ione,19481241.4492188,29435.8182497201,de873e25-83f8-46eb-ae56-a7427ee769f4,2010,1600000US0636672,"Ione city, California",7845.0,Ione
188,194.0,Orange,Irvine,247401855.121094,95122.6911095878,2bd8a2f4-0ce1-4272-8807-406ccb8d2dbc,2010,1600000US0636770,"Irvine city, California",199117.0,Irvine
189,195.0,Los Angeles,Irwindale,36466011.9296875,48481.2316503603,9fd1d90f-5899-4e0a-8ad2-05589f5a6fe9,2010,1600000US0636826,"Irwindale city, California",1443.0,Irwindale
190,196.0,Sacramento,Isleton,1958408.734375,10250.50420032,866e9f78-8514-4116-987f-6af297d6ad1d,2010,1600000US0636882,"Isleton city, California",928.0,Isleton
191,197.0,Amador,Jackson,15153684.6875,34718.1514196566,001b8d61-08e9-4eb1-932d-1d12599e3d40,2010,1600000US0636980,"Jackson city, California",4625.0,Jackson
192,199.0,Fresno,Kerman,13607246.1289063,22574.903209005,481dd15d-6875-4e1b-8911-9e27e4873134,2010,1600000US0638226,"Kerman city, California",12708.0,Kerman
193,200.0,Monterey,King City,16014595.1601563,31565.1988254942,3913746f-b414-4cd6-83c7-bc7e7d404d96,2010,1600000US0638520,"King City city, California",12399.0,King City
194,201.0,Fresno,Kingsburg,14958994.15625,30624.4041127961,f4a7f4aa-e788-48f9-bebe-0f7f424437fc,2010,1600000US0638562,"Kingsburg city, California",11041.0,Kingsburg
195,202.0,Los Angeles,La Cañada Flintridge,32825753.8671875,33986.965225665,c28dfd6c-249d-4cd3-a41c-84df2fe5cdaf,2010,1600000US0639003,"La Cañada Flintridge city, California",20254.0,La Cañada Flintridge
196,203.0,Orange,La Habra,28562319.1015625,27108.1499262557,d42b6fd3-4fda-4693-b924-5e5601e7a3dd,2010,1600000US0639290,"La Habra city, California",59772.0,La Habra
197,204.0,Los Angeles,La Habra Heights,23237655.734375,25717.6686676661,bb19b394-663d-42ae-a3b8-80f3ff3af695,2010,1600000US0639304,"La Habra Heights city, California",5278.0,La Habra Heights
198,205.0,San Diego,La Mesa,33194719.7226563,49608.2921700486,ecd9bfb8-a2c8-4a39-bdff-0615f4fad87f,2010,1600000US0640004,"La Mesa city, California",56250.0,La Mesa
199,206.0,Los Angeles,La Mirada,29566087.3554688,29339.4137717257,0d4cbff8-fcef-47e2-b9be-1c631685efa6,2010,1600000US0640032,"La Mirada city, California",48174.0,La Mirada
200,207.0,Orange,La Palma,6802322.7734375,16510.7904487942,ac4126ee-56eb-49e5-b426-9b5d17d9bd06,2010,1600000US0640256,"La Palma city, California",15479.0,La Palma
201,208.0,Los Angeles,La Puente,13139034.4101563,31989.298196675,3cc86b6c-53b1-4656-8ea6-d74e781026bf,2010,1600000US0640340,"La Puente city, California",40075.0,La Puente
202,209.0,Riverside,La Quinta,133849046.148438,74293.2293567278,c0d9128e-8602-49f0-97b8-d408a2bbbbef,2010,1600000US0640354,"La Quinta city, California",35661.0,La Quinta
203,210.0,Los Angeles,La Verne,32257082.15625,42546.1443352521,dc8e1376-b6e1-46a7-9e96-bad361a89613,2010,1600000US0640830,"La Verne city, California",31177.0,La Verne
204,211.0,Contra Costa,Lafayette,63283520.6171875,55338.3834566903,df930c55-b08d-4b57-93dd-01f26511050b,2010,1600000US0639122,"Lafayette city, California",23769.0,Lafayette
205,212.0,Orange,Laguna Beach,33138917.0585938,64389.0854700343,e61c297d-07f9-4ad6-be45-08ecc01336b9,2010,1600000US0639178,"Laguna Beach city, California",22788.0,Laguna Beach
206,213.0,Orange,Laguna Hills,24878973.8632813,36409.4749635309,53d7c7b5-27e8-4275-a759-18b7c286ff69,2010,1600000US0639220,"Laguna Hills city, California",30416.0,Laguna Hills
207,214.0,Orange,Laguna Niguel,55229713.3867188,44223.7391339646,0b8abfdb-f64d-4a4c-95df-0c9d768a5b5e,2010,1600000US0639248,"Laguna Niguel city, California",62614.0,Laguna Niguel
208,215.0,Orange,Laguna Woods,12378183.5546875,27897.5638547132,cda6db4d-21b3-45e2-b468-a78c20156c17,2010,1600000US0639259,"Laguna Woods city, California",16295.0,Laguna Woods
209,216.0,Riverside,Lake Elsinore,163036845.300781,113953.132113739,4b5c3acc-35a7-436b-b21a-3d7fb7780b44,2010,1600000US0639486,"Lake Elsinore city, California",48644.0,Lake Elsinore
210,217.0,Orange,Lake Forest,62917505.2226563,39881.6113500689,f3d6a46c-88ab-469b-88cb-43f056c2d669,2010,1600000US0639496,"Lake Forest city, California",76724.0,Lake Forest
211,218.0,Lake,Lakeport,13401014.625,27465.1796103422,82dc67ea-7968-4c75-9e80-746dc198962f,2010,1600000US0639710,"Lakeport city, California",4855.0,Lakeport
212,219.0,Los Angeles,Lakewood,35596072.2773438,45731.4557849786,fba23d2f-839f-4a3a-8ff7-122139ba1c33,2010,1600000US0639892,"Lakewood city, California",79859.0,Lakewood
213,220.0,Los Angeles,Lancaster,362603669.148438,252267.671355132,28879432-47b4-421e-af4b-c4e539740429,2010,1600000US0640130,"Lancaster city, California",149709.0,Lancaster
214,221.0,Marin,Larkspur,13293315.1679688,30788.3429092546,bb7c85dd-4f00-433c-b5a5-3712f52017fe,2010,1600000US0640438,"Larkspur city, California",11804.0,Larkspur
215,222.0,San Joaquin,Lathrop,87018612.5507813,67122.3310782852,da0577b5-d9d9-4f92-9d90-04cb8539fab0,2010,1600000US0640704,"Lathrop city, California",17040.0,Lathrop
216,223.0,Los Angeles,Lawndale,7442780.76953125,13589.2994598606,56c33b8d-01cc-4311-aaa6-e7eeedafdf9b,2010,1600000US0640886,"Lawndale city, California",32552.0,Lawndale
217,224.0,San Diego,Lemon Grove,14357877.015625,23548.0342435934,34891cae-eee5-439e-bd4e-f6b87271b6eb,2010,1600000US0641124,"Lemon Grove city, California",25074.0,Lemon Grove
218,225.0,Kings,Lemoore,35652611.3945313,39733.582169103,4e8e0a7b-46f0-4678-9f53-46d842721eb9,2010,1600000US0641152,"Lemoore city, California",23901.0,Lemoore
219,226.0,Placer,Lincoln,101593332.101563,65465.9506515907,db225263-f576-47b9-9c1f-5e7ef37c9dd8,2010,1600000US0641474,"Lincoln city, California",37771.0,Lincoln
220,227.0,Tulare,Lindsay,10821316.0585938,24491.6118849095,37018578-0aa2-4f86-9ccf-a943cd2588d7,2010,1600000US0641712,"Lindsay city, California",11528.0,Lindsay
221,228.0,Sutter,Live Oak,13470637.0195313,27348.6495563244,848c01cb-7926-4fe1-8962-9d8f7f54c66b,2010,1600000US0641922,"Live Oak CDP, California",16439.0,Live Oak
222,228.0,Sutter,Live Oak,13470637.0195313,27348.6495563244,848c01cb-7926-4fe1-8962-9d8f7f54c66b,2010,1600000US0641936,"Live Oak city, California",8129.0,Live Oak
223,229.0,Alameda,Livermore,110291983.125,104569.913042047,5953d428-30f5-4db6-addd-788b33dd6d62,2010,1600000US0641992,"Livermore city, California",78520.0,Livermore
224,230.0,Merced,Livingston,15185179.4570313,28543.0067278259,9d08a496-0c9a-4b0e-93a1-a7e89467e7ac,2010,1600000US0642006,"Livingston city, California",12733.0,Livingston
225,231.0,San Joaquin,Lodi,58646344.7617188,62878.7883997064,3e9686da-fb56-4042-9cef-445443f40af9,2010,1600000US0642202,"Lodi city, California",62225.0,Lodi
226,232.0,San Bernardino,Loma Linda,32998243.2578125,29108.8781077374,ea48945c-1f20-46f0-9ca1-66f168ba702e,2010,1600000US0642370,"Loma Linda city, California",22837.0,Loma Linda
227,233.0,Los Angeles,Lomita,7217657.109375,16515.6223712432,65b74735-169c-49da-8e6a-ac6a764fae31,2010,1600000US0642468,"Lomita city, California",20186.0,Lomita
228,234.0,Santa Barbara,Lompoc,44921248.1953125,48729.2242162601,af810fa7-c6f5-4d9b-9237-c8ef431948a1,2010,1600000US0642524,"Lompoc city, California",41864.0,Lompoc
229,235.0,Los Angeles,Long Beach,195374788.878906,120342.436796653,37da0940-b901-43e2-9081-01324c08eb66,2010,1600000US0643000,"Long Beach city, California",461823.0,Long Beach
230,237.0,Orange,Los Alamitos,15409187.5507813,25658.7853177052,615b105f-2681-4fba-b8dc-4241febfb8bd,2010,1600000US0643224,"Los Alamitos city, California",11414.0,Los Alamitos
231,238.0,Santa Clara,Los Altos,26806472.2070313,42741.9636341469,2d9ad820-b5aa-45eb-99c4-afe08c89bb4b,2010,1600000US0643280,"Los Altos city, California",28409.0,Los Altos
232,240.0,Los Angeles,Los Angeles,1783699495.15625,596444.919468046,44ec38ce-cd51-4f14-ae4e-aef55d285bfe,2010,1600000US0644000,"Los Angeles city, California",3772486.0,Los Angeles
233,241.0,Merced,Los Banos,43298500.4570313,57222.7067406855,4ea081dd-0161-4721-ae73-22fe5e5f14c8,2010,1600000US0644028,"Los Banos city, California",34548.0,Los Banos
234,243.0,Sierra,Loyalton,1489336.4140625,5251.28898562734,621ad35f-1140-4403-939e-2e3ad7ef1ae7,2010,1600000US0644364,"Loyalton city, California",892.0,Loyalton
235,244.0,Los Angeles,Lynwood,18294345.6601563,26554.264533099,4a1f3820-5bdd-4c05-942a-f6345857b6c9,2010,1600000US0644574,"Lynwood city, California",69806.0,Lynwood
236,245.0,Madera,Madera,67723732.9609375,72605.2110377074,7f76bdbe-f036-40d6-8eed-d64564068b7f,2010,1600000US0645022,"Madera city, California",59006.0,Madera
237,246.0,Los Angeles,Malibu,73975531.421875,92982.981661479,f5b00992-f56c-43ca-94dc-6a8f8aa7d933,2010,1600000US0645246,"Malibu city, California",12794.0,Malibu
238,248.0,Los Angeles,Manhattan Beach,14926378.46875,17595.2238846574,9ae46d58-9b66-42c2-9e37-8b12cb4c6681,2010,1600000US0645400,"Manhattan Beach city, California",34867.0,Manhattan Beach
239,249.0,San Joaquin,Manteca,89300733.7734375,87492.4815097322,4cf5f208-1839-4213-b26f-4fa6508528b4,2010,1600000US0645484,"Manteca city, California",64959.0,Manteca
240,250.0,Kern,Maricopa,5975737.38671875,18475.6070196274,472939e9-f117-4400-83c0-b03d6fb2f881,2010,1600000US0645736,"Maricopa city, California",1205.0,Maricopa
241,251.0,Monterey,Marina,35446986.8398438,38422.8669723451,52a2d3dd-492a-4d63-9d12-d3ff74f70721,2010,1600000US0645778,"Marina city, California",19529.0,Marina
242,252.0,Contra Costa,Martinez,52940579.484375,74620.7855349447,13aacadc-944e-4e51-8deb-501e786d8d50,2010,1600000US0646114,"Martinez city, California",35622.0,Martinez
243,253.0,Yuba,Marysville,15713109.28125,26996.4854507575,6ba0368d-bcb5-4693-9eb5-e8259c346860,2010,1600000US0646170,"Marysville city, California",12295.0,Marysville
244,254.0,Los Angeles,Maywood,4438563.49609375,11065.7834962406,d2f9e866-c697-4a62-8cb3-4093cce23c94,2010,1600000US0646492,"Maywood city, California",27515.0,Maywood
245,255.0,Kern,McFarland,11851694.0273438,31411.9445039601,3d5f545d-59ec-4110-ad92-e21b79804213,2010,1600000US0644826,"McFarland city, California",12302.0,McFarland
246,256.0,Fresno,Mendota,13475055.6953125,34555.5949192477,2379517b-cc39-44a1-8227-12651a1d2e30,2010,1600000US0646828,"Mendota city, California",10459.0,Mendota
247,257.0,Riverside,Menifee,174635870.039063,83343.6694492775,ff111094-75c0-425b-bf44-fbad15a435e2,2010,1600000US0646842,"Menifee city, California",72494.0,Menifee
248,258.0,San Mateo,Menlo Park,41852669.8476563,69961.0856747928,171f896b-3456-4a5b-8247-6574c4ea58f6,2010,1600000US0646870,"Menlo Park city, California",31318.0,Menlo Park
249,259.0,Merced,Merced,95885024.0976563,133704.71088363,d46d7710-4518-4a7a-a556-63aeb2565458,2010,1600000US0646898,"Merced city, California",77080.0,Merced
250,260.0,Marin,Mill Valley,20078173.3867188,35589.9807841193,04eb633e-6d65-4302-b9f5-b69ec8670b37,2010,1600000US0647710,"Mill Valley city, California",13702.0,Mill Valley
251,261.0,San Mateo,Millbrae,13490836.2929688,20198.729946286,09ed4df2-419c-417a-9784-fb0a6a128f03,2010,1600000US0647486,"Millbrae city, California",21007.0,Millbrae
252,262.0,Santa Clara,Milpitas,55691336.8085938,60850.4116832612,1967f95f-49a6-41fe-b643-e0c5da526fb7,2010,1600000US0647766,"Milpitas city, California",65150.0,Milpitas
253,263.0,Orange,Mission Viejo,67400724.9179688,47273.0543881292,061b1c25-3937-465d-908a-28dbdda3a9a8,2010,1600000US0648256,"Mission Viejo city, California",92615.0,Mission Viejo
254,264.0,Stanislaus,Modesto,185629914.371094,200787.278234542,0ad84b7b-1b9a-4413-a4a2-b1fd6c6a913f,2010,1600000US0648354,"Modesto city, California",201898.0,Modesto
255,265.0,Los Angeles,Monrovia,52129580.9765625,53149.2903470201,375beacb-1a69-4b88-8586-8d1cd424be10,2010,1600000US0648648,"Monrovia city, California",36616.0,Monrovia
256,266.0,Siskiyou,Montague,8089220.23046875,16687.0001834397,6ed54f4d-0897-4804-b7f2-da2b9cab3a8e,2010,1600000US0648690,"Montague city, California",1401.0,Montague
257,267.0,San Bernardino,Montclair,21030149.1796875,23083.9476568883,734c62e5-f1d9-4fbf-91f5-b44c34f2180a,2010,1600000US0648788,"Montclair city, California",36704.0,Montclair
258,268.0,Santa Clara,Monte Sereno,6641003.8671875,25308.2288234222,02b6e4b2-a5ca-48b3-a5fa-720173e60aa8,2010,1600000US0648956,"Monte Sereno city, California",3312.0,Monte Sereno
259,269.0,Los Angeles,Montebello,31602688.2304688,36783.7997541433,9180b570-ec79-48c7-849f-de803385000d,2010,1600000US0648816,"Montebello city, California",62416.0,Montebello
260,270.0,Monterey,Monterey,33754032.4375,62534.6719586823,707d0180-dcb2-45c6-9b52-ffb6a310f801,2010,1600000US0648872,"Monterey city, California",27827.0,Monterey
261,271.0,Los Angeles,Monterey Park,29283299.4570313,29326.9281861026,f77f8b88-b210-42bb-ad79-6e35cea176b6,2010,1600000US0648914,"Monterey Park city, California",60176.0,Monterey Park
262,272.0,Ventura,Moorpark,47443273.5585938,42232.073832857,841bd400-c189-433a-8059-5eded8f06514,2010,1600000US0649138,"Moorpark city, California",33808.0,Moorpark
263,274.0,Riverside,Moreno Valley,194325185.410156,94349.3756158182,e6e70e14-ae43-4008-bd5e-9acd959db85c,2010,1600000US0649270,"Moreno Valley city, California",187428.0,Moreno Valley
264,275.0,Santa Clara,Morgan Hill,52684187.625,107865.185672825,b7259c9b-5971-4966-8fa7-01606af16149,2010,1600000US0649278,"Morgan Hill city, California",36630.0,Morgan Hill
265,276.0,San Luis Obispo,Morro Bay,23663789.9296875,34075.0778035956,15887f9f-9e3f-4b0e-be8c-a63216c138ae,2010,1600000US0649362,"Morro Bay city, California",10255.0,Morro Bay
266,277.0,Siskiyou,Mount Shasta,16632746.3632813,35894.2412463429,79ed1955-0d0c-4c94-8861-e67879d9ae98,2010,1600000US0649852,"Mount Shasta city, California",3416.0,Mount Shasta
267,278.0,Santa Clara,Mountain View,49802185.8867188,55031.9963453227,40d867f7-9681-4ec3-8170-f0a856d11aab,2010,1600000US0649651,"Mountain View CDP, California",2099.0,Mountain View
268,278.0,Santa Clara,Mountain View,49802185.8867188,55031.9963453227,40d867f7-9681-4ec3-8170-f0a856d11aab,2010,1600000US0649670,"Mountain View city, California",72510.0,Mountain View
